brand,artist,title,album,style,difficulty,total_xp,artwork_filename,pdf_filename,assignment_title,assignment_xp,soundslice_slug,publishing_status,instrument_removed,pdf_filename_tabs_and_notation,content_id
pianote,Idina Menzel and Kristen Bell,For The First Time In Forever,Frozen: Original Motion Picture Soundtrack,"Disney, Soundtrack",5,150,idina-menzel-and-kristen-bell-frozen-original-motion-picture-soundtrack.jpg,idina-menzel-and-kristen-bell-for-the-first-time-in-forever.pdf,For The First Time In Forever,25,3MX4c,Published,0,,
pianote,"Klaus Badelt, Geoffrey Zanelli, Hans Zimmer",He's a Pirate,Pirates of the Caribbean: The Curse of the Black Pearl,"Disney, Soundtrack",5,150,klaus-badelt-geoffrey-zanelli-hans-zimmer-pirates-of-the-caribbean-the-curse-of-the-black-pearl.jpg,klaus-badelt-geoffrey-zanelli-hans-zimmer-hes-a-pirate.pdf,He's a Pirate,25,CTb4c,Published,0,,
pianote,The Hunchback Of Notre Dame,Someday,The Hunchback of Notre Dame: An Original Walt Disney Records Soundtrack,"Disney, Soundtrack",5,150,the-hunchback-of-notre-dame-the-hunchback-of-notre-dame-an-original-walt-disney-records-soundtrack.jpg,the-hunchback-of-notre-dame-someday-.pdf,Someday,25,Qxq4c,Published,0,,
pianote,Jackie DeShannon,What The World Needs Now Is Love,This Is Jackie DeShannon,Pop,5,150,jackie-deshannon-this-is-jackie-deshannon.jpg,jackie-deshannon-what-the-world-needs-now-is-love.pdf,What The World Needs Now Is Love,25,GjJ4c,Published,0,,
pianote,Ben E. King,Stand By Me,Don't Play That Song!,Soul,5,150,ben-e-king-dont-play-that-song.jpg,ben-e-king-stand-by-me.pdf,Stand By Me,25,RTb4c,Published,0,,
pianote,Barbra Streisand,He Touched Me,"My Name Is Barbra, Two...","Pop, Soundtrack",5,150,barbra-streisand-my-name-is-barbra-two.jpg,barbra-streisand-he-touched-me.pdf,He Touched Me,25,7jJ4c,Published,0,,
pianote,Boublil and Schonberg,Who Am I?,Les Misérables - The Musical,"Soundtrack, Musical",5,150,boublil-and-schonberg-les-miserables-the-musical.jpg,boublil-and-schonberg-who-am-i.pdf,Who Am I?,25,bMX4c,Published,0,,
pianote,Carpenters,Goodbye To Love,A Song For You,Pop,5,150,carpenters-a-song-for-you.jpg,carpenters-goodbye-to-love.pdf,Goodbye To Love,25,m3T4c,Published,0,,
pianote,Carpenters,Rainy Days And Mondays,Carpenters,Pop,5,150,carpenters-carpenters.jpg,carpenters-rainy-days-and-mondays.pdf,Rainy Days And Mondays,25,F3T4c,Published,0,,
pianote,Carpenters,We've Only Just Begun,Close to You,Pop,5,150,carpenters-close-to-you.jpg,carpenters-weve-only-just-begun.pdf,We've Only Just Begun,25,t3T4c,Published,0,,
pianote,Elton John,I'm Still Standing,Too Low for Zero,Pop,4,150,elton-john-too-low-for-zero.jpg,elton-john-im-still-standing.pdf,I'm Still Standing,25,3Tb4c,Published,0,,
pianote,Frankie Avalon,Beauty School Dropout,Grease: Original Motion Picture Soundtrack,"Soundtrack, Musical",4,150,frankie-avalon-grease-original-motion-picture-soundtrack.jpg,frankie-avalon-beauty-school-dropout-.pdf,Beauty School Dropout,25,RMX4c,Published,0,,
pianote,John Travolta,Greased Lightnin',Grease: Original Motion Picture Soundtrack,"Soundtrack, Musical",5,150,john-travolta-grease-original-motion-picture-soundtrack.jpg,john-travolta-greased-lightnin.pdf,Greased Lightnin',25,3wq4c,Published,0,,
pianote,Kansas,Carry On Wayward Son,Leftoverture,Rock,5,150,kansas-leftoverture.jpg,kansas-carry-on-wayward-son.pdf,Carry On Wayward Son,25,JMX4c,Published,0,,
pianote,Mariah Carey,Without You,Music Box,Pop,5,150,mariah-carey-music-box.jpg,mariah-carey-without-you.pdf,Without You,25,tjJ4c,Published,0,,
pianote,Ryan Gosling & Emma Stone,A Lovely Night,La La Land: Original Motion Picture Soundtrack,"Soundtrack, Musical",5,150,ryan-gosling-and-emma-stone-la-la-land-original-motion-picture-soundtrack.jpg,ryan-gosling-and-emma-stone-a-lovely-night.pdf,A Lovely Night,25,XTb4c,Published,0,,
pianote,Sheryl Crow,All I Wanna Do,Tuesday Night Music Club,Pop,5,150,sheryl-crow-tuesday-night-music-club.jpg,sheryl-crow-all-i-wanna-do.pdf,All I Wanna Do,25,Xwq4c,Published,0,,
pianote,The Beatles,Across The Universe,No One's Gonna Change Our World,Rock,5,150,the-beatles-no-ones-gonna-change-our-world.jpg,the-beatles-across-the-universe.pdf,Across The Universe,25,S3T4c,Published,0,,
pianote,The Beatles,Revolution,The Beatles (White Album),Rock,5,150,the-beatles-the-beatles-white-album.jpg,the-beatles-revolution.pdf,Revolution,25,p3T4c,Published,0,,
pianote,The Commodores,Three Times A Lady (Original Version),Natural High,"Pop, R&B",4,150,the-commodores-natural-high.jpg,the-commodores-three-times-a-lady-original-version.pdf,Three Times A Lady (Original Version),25,qTb4c,Published,0,,
pianote,The Doors,L.A. Woman,L.A. Woman,Rock,4,150,the-doors-la-woman.jpg,the-doors-la-woman.pdf,L.A. Woman,25,fXT4c,Published,0,,
pianote,Andrew Lloyd Webber,Angel Of Music,The Phantom Of The Opera - The Musical,Musical,5,150,andrew-lloyd-webber-the-phantom-of-the-opera-the-musical.jpg,andrew-lloyd-webber-angel-of-music-.pdf,Angel Of Music,25,Twq4c,Published,0,,
pianote,Andrew Lloyd Webber,The Phantom Of The Opera,The Phantom Of The Opera - The Musical,Musical,4,150,andrew-lloyd-webber-the-phantom-of-the-opera-the-musical.jpg,andrew-lloyd-webber-the-phantom-of-the-opera.pdf,The Phantom Of The Opera,25,Lxq4c,Published,0,,
pianote,Andrew Lloyd Webber,Think Of Me,The Phantom Of The Opera - The Musical,Musical,5,150,andrew-lloyd-webber-the-phantom-of-the-opera-the-musical.jpg,andrew-lloyd-webber-think-of-me-.pdf,Think Of Me,25,Jwq4c,Published,0,,
pianote,Bing Crosby,Ol' Man River,Some Fine Old Chestnuts,Musical,5,150,bing-crosby-some-fine-old-chestnuts.jpg,bing-crosby-ol-man-river.pdf,Ol' Man River,25,HMX4c,Published,0,,
pianote,Claude-Michel Schonberg,Master Of The House,Les Misérables - The Musical,Musical,5,150,claudemichel-schonberg-les-miserables-the-musical.jpg,claudemichel-schonberg-master-of-the-house.pdf,Master Of The House,25,qMX4c,Published,0,,
pianote,Frederick Loewe,I Could Have Danced All Night,My Fair Lady - The Musical,Musical,4,150,frederick-loewe-my-fair-lady-the-musical.jpg,frederick-loewe-i-could-have-danced-all-night.pdf,I Could Have Danced All Night,25,Zxq4c,Published,0,,
pianote,George Gershwin,Someone To Watch Over Me,"Oh, Kay! - The Musical",Musical,5,150,george-gershwin-oh-kay-the-musical.jpg,george-gershwin-someone-to-watch-over-me.pdf,Someone To Watch Over Me,25,dwq4c,Published,0,,
pianote,Kander & Ebb,And All That Jazz,Chicago - The Musical,Musical,5,150,kander-and-ebb-chicago-the-musical.jpg,kander-and-ebb-and-all-that-jazz.pdf,And All That Jazz,25,jxq4c,Published,0,,
pianote,Marc Shaiman,You Can't Stop The Beat,Hairspray: Original Motion Picture Soundtrack,"Soundtrack, Musical",6,150,marc-shaiman-hairspray-original-motion-picture-soundtrack.jpg,marc-shaiman-you-cant-stop-the-beat.pdf,You Can't Stop The Beat,25,mxq4c,Published,0,,
pianote,Rodgers & Hart,My Funny Valentine,Babes In Arms - The Musical,Musical,6,150,rodgers-and-hart-babes-in-arms-the-musical.jpg,rodgers-and-hart-my-funny-valentine.pdf,My Funny Valentine,25,kBX4c,Published,0,,
pianote,Andrea Bocelli,Time To Say Goodbye,"Romanza, The Best of Andrea Bocelli: Vivere, Fly",Pop,5,150,andrea-bocelli-romanza-the-best-of-andrea-bocelli-vivere-fly.jpg,andrea-bocelli-time-to-say-goodbye.pdf,Time To Say Goodbye,25,6jJ4c,Published,0,,
pianote,Etta James,At Last,At Last!,R&B,6,150,etta-james-at-last.jpg,etta-james-at-last.pdf,At Last,25,HTb4c,Published,0,,
pianote,Mervyn Warren,"Joyful, Joyful",Sister Act 2: Original Motion Picture Soundtrack,"Soundtrack, Gospel",6,150,mervyn-warren-sister-act-2-original-motion-picture-soundtrack.jpg,mervyn-warren-joyful-joyful-.pdf,"Joyful, Joyful",25,TTb4c,Published,0,,
pianote,Bing Crosby,White Christmas,Song Hits from Holiday Inn,Christmas,4,150,bing-crosby-song-hits-from-holiday-inn.jpg,bing-crosby-white-christmas.pdf,White Christmas,25,DBX4c,Published,0,,
pianote,Robin Williams,Prince Ali,Aladdin: Original Motion Picture Soundtrack,"Disney, Soundtrack",5,150,robin-williams-aladdin-original-motion-picture-soundtrack.jpg,robin-williams-prince-ali-.pdf,Prince Ali,25,2BX4c,Published,0,,
pianote,High School Musical Cast,We're All In This Together,High School Musical: Original Motion Picture Soundtrack,"Soundtrack, Musical",5,150,high-school-musical-cast-high-school-musical-original-motion-picture-soundtrack.jpg,high-school-musical-cast-were-all-in-this-together.pdf,We're All In This Together,25,lBX4c,Published,0,,
pianote,Sherman Brothers,Chim Chim Cher-ee,Mary Poppins: Original Motion Picture Soundtrack,"Disney, Soundtrack",3,100,sherman-brothers-mary-poppins-original-motion-picture-soundtrack.jpg,sherman-brothers-chim-chim-cheree.pdf,Chim Chim Cher-ee,25,YBX4c,Published,0,,
pianote,Sherman Brothers,Winnie The Pooh,Songs And Story: Winnie The Pooh And The Honey Tree - EP,"Disney, Soundtrack",5,150,sherman-brothers-songs-and-story-winnie-the-pooh-and-the-honey-tree-ep.jpg,sherman-brothers-winnie-the-pooh.pdf,Winnie The Pooh,25,cBX4c,Published,0,,
pianote,Verna Felton,Bibbidi-Bobbidi-Boo (The Magic Song),Cinderella: Original Motion Picture Soundtrack,"Disney, Soundtrack",4,150,verna-felton-cinderella-original-motion-picture-soundtrack.jpg,verna-felton-bibbidibobbidiboo-the-magic-song.pdf,Bibbidi-Bobbidi-Boo (The Magic Song),25,VBX4c,Published,0,,
pianote,Traditional English Ballad,Scarborough Fair,,Traditional,3,100,traditional-english-ballad-.jpg,traditional-english-ballad-scarborough-fair.pdf,Scarborough Fair,25,MMX4c,Published,0,,
pianote,Louis Armstrong,When The Saints Go Marching In,The Definitive Collection,"Jazz, Hymn, Traditional",4,150,louis-armstrong-the-definitive-collection.jpg,louis-armstrong-when-the-saints-go-marching-in.pdf,When The Saints Go Marching In,25,qwq4c,Published,0,,
pianote,Consuelo Velazquez,Bésame Mucho (Kiss Me Much),Bésame Mucho - Single,Latin,5,150,consuelo-velazquez-besame-mucho-single.jpg,consuelo-velazquez-besame-mucho-kiss-me-much.pdf,Bésame Mucho (Kiss Me Much),25,bwq4c,Published,0,,
pianote,Henry Mancini & Orchestra,Moon River,Breakfast at Tiffany's: Music from the Motion Picture,"Pop, Soundtrack, Musical",4,150,henry-mancini-and-orchestra-breakfast-at-tiffanys-music-from-the-motion-picture.jpg,henry-mancini-and-orchestra-moon-river.pdf,Moon River,25,Bxq4c,Published,0,,
pianote,George Gershwin,Embraceable You,Girl Crazy - The Musical,"Jazz, Soundtrack, Musical",5,150,george-gershwin-girl-crazy-the-musical.jpg,george-gershwin-embraceable-you.pdf,Embraceable You,25,53T4c,Published,0,,
pianote,Elton John,Easy As Life,Aida: Original Broadway Cast Recording,"Soundtrack, Musical",5,150,elton-john-aida-original-broadway-cast-recording.jpg,elton-john-easy-as-life.pdf,Easy As Life,25,pWX4c,Published,0,,
pianote,Albert Chevalier & Charles Ingle,Wot Cher! Knocked 'em in the Old Kent Road,,Traditional,3,100,albert-chevalier-and-charles-ingle-.jpg,albert-chevalier-and-charles-ingle-wot-cher-knocked-em-in-the-old-kent-road.pdf,Wot Cher! Knocked 'em in the Old Kent Road,25,W3s4c,Published,0,,
pianote,Jack Judge and Harry Williams,It's a Long Way to Tipperary,,Traditional,4,150,jack-judge-and-harry-williams-.jpg,jack-judge-and-harry-williams-its-a-long-way-to-tipperary.pdf,It's a Long Way to Tipperary,25,B3s4c,Published,0,,
pianote,Hans Zimmer,Cornfield Chase,Interstellar: Original Motion Picture Soundtrack,Soundtrack,5,150,hans-zimmer-interstellar-original-motion-picture-soundtrack.jpg,hans-zimmer-cornfield-chase.pdf,Cornfield Chase,25,j3s4c,Published,0,,
pianote,Yann Tiersen,Amelie Theme (Comptine D’un Atre Ete),The Fabulous Destiny of Amélie Poulain: Original Motion Picture Soundtrack,Soundtrack,5,150,yann-tiersen-the-fabulous-destiny-of-amelie-poulain-original-motion-picture-soundtrack.jpg,yann-tiersen-amelie-theme-comptine-dun-atre-ete.pdf,Amelie Theme (Comptine D’un Atre Ete),25,L3s4,Published,0,,
pianote,Enya,Watermark,Watermark,Pop,4,150,enya-watermark.jpg,enya-watermark.pdf,Watermark,25,93s4c,Published,0,,
pianote,La La Land Cast,City Of Stars,La La Land: Original Motion Picture Soundtrack,Soundtrack,4,150,la-la-land-cast-la-la-land-original-motion-picture-soundtrack.jpg,la-la-land-cast-city-of-stars.pdf,City Of Stars,25,Z3s4c,Published,0,,
pianote,Scott Joplin,The Entertainer,,Traditional,5,150,scott-joplin-.jpg,scott-joplin-the-entertainer.pdf,The Entertainer,25,P3s4c,Published,0,,
pianote,Beethoven,Moonlight Sonata (Easy Version),,Classical,2,100,beethoven-.jpg,beethoven-moonlight-sonata-easy-version.pdf,Moonlight Sonata (Easy Version),25,hy14c,Published,0,,
pianote,Beethoven,Fur Elise (Easy Version),,Classical,2,100,beethoven-.jpg,beethoven-fur-elise-easy-version.pdf,Fur Elise (Easy Version),25,my14c,Published,0,,
pianote,Beethoven,Symphony No. 5 (Easy Version),,Classical,3,100,beethoven-.jpg,beethoven-symphony-no--easy-version.pdf,Symphony No. 5 (Easy Version),25,vy14c,Published,0,,
pianote,Beethoven,Pathetic (Easy Version),,Classical,3,100,beethoven-.jpg,beethoven-pathetic-easy-version.pdf,Pathetic (Easy Version),25,Sy14c,Published,0,,
pianote,Bach,Prelude in C Major (Easy Version),,Classical,3,100,bach-.jpg,bach-prelude-in-c-major-easy-version.pdf,Prelude in C Major (Easy Version),25,py14c,Published,0,,
pianote,Bach,Air (Easy Version),,Classical,2,100,bach-.jpg,bach-air-easy-version.pdf,Air (Easy Version),25,Nw14c,Published,0,,
pianote,Bach,"Jesu, Joy of Man's Desiring (Easy Version)",,Classical,3,100,bach-.jpg,bach-jesu-joy-of-mans-desiring-easy-version.pdf,"Jesu, Joy of Man's Desiring (Easy Version)",25,cw14c,Published,0,,
pianote,Wolfgang Amadeus Mozart,Eine Kleine Nacht Musik (Easy Version),,Classical,3,100,wolfgang-amadeus-mozart-.jpg,wolfgang-amadeus-mozart-eine-kleine-nacht-musik-easy-version.pdf,Eine Kleine Nacht Musik (Easy Version),25,Vw14c,Published,0,,
pianote,Wolfgang Amadeus Mozart,Turkish March (Easy Version),,Classical,2,100,wolfgang-amadeus-mozart-.jpg,wolfgang-amadeus-mozart-turkish-march-easy-version.pdf,Turkish March (Easy Version),25,fw14c,Published,0,,
pianote,Erik Satie,Gymnopedie No. 1 (Easy Version),,Classical,3,100,erik-satie-.jpg,erik-satie-gymnopedie-no--easy-version.pdf,Gymnopedie No. 1 (Easy Version),25,Dw14c,Published,0,,
pianote,Tchaikovsky,Dance of the Reed Flutes (Easy Version),,Classical,3,100,tchaikovsky-.jpg,tchaikovsky-dance-of-the-reed-flutes-easy-version.pdf,Dance of the Reed Flutes (Easy Version),25,Mw14c,Published,0,,
pianote,Tchaikovsky,Dance of the Sugar Plum Fairy (Easy Version),,Classical,3,100,tchaikovsky-.jpg,tchaikovsky-dance-of-the-sugar-plum-fairy-easy-version.pdf,Dance of the Sugar Plum Fairy (Easy Version),25,kw14c,Published,0,,
pianote,Tchaikovsky,Waltz of the Flowers (Easy Version),,Classical,2,100,tchaikovsky-.jpg,tchaikovsky-waltz-of-the-flowers-easy-version.pdf,Waltz of the Flowers (Easy Version),25,4w14c,Published,0,,
pianote,Tchaikovsky,Swan Lake Waltz (Easy Version),,Classical,2,100,tchaikovsky-.jpg,tchaikovsky-swan-lake-waltz-easy-version.pdf,Swan Lake Waltz (Easy Version),25,yw14c,Published,0,,
pianote,Debussy,Clair de Lune (Easy Version),,Classical,2,100,debussy-.jpg,debussy-clair-de-lune-easy-version.pdf,Clair de Lune (Easy Version),25,ww14c,Published,0,,
pianote,Brahms,"Waltz in A Flat Op. 39, No. 15 (Easy Version)",,Classical,2,100,brahms-.jpg,brahms-waltz-in-a-flat-op--no--easy-version.pdf,"Waltz in A Flat Op. 39, No. 15 (Easy Version)",25,Yw14c,Published,0,,
pianote,Brahms,Hungarian Dance No. 5 (Easy Version),,Classical,3,100,brahms-.jpg,brahms-hungarian-dance-no--easy-version.pdf,Hungarian Dance No. 5 (Easy Version),25,5y14c,Published,0,,
pianote,Strauss II,The Blue Danube (Easy Version),,Classical,3,100,strauss-ii-.jpg,strauss-ii-the-blue-danube-easy-version.pdf,The Blue Danube (Easy Version),25,gy14c,Published,0,,
pianote,Grieg,In the Hall of the Mountain King (Easy Version),,Classical,2,100,grieg-.jpg,grieg-in-the-hall-of-the-mountain-king-easy-version.pdf,In the Hall of the Mountain King (Easy Version),25,6y14c,Published,0,,
pianote,Pachebell,Canon in D (Easy Version),,Classical,1,100,pachebell-.jpg,pachebell-canon-in-d-easy-version.pdf,Canon in D (Easy Version),25,Gy14c,Published,0,,
pianote,Beethoven,Ode To Joy (Easy Version),,Classical,1,100,beethoven-.jpg,beethoven-ode-to-joy-easy-version.pdf,Ode To Joy (Easy Version),25,ry14c,Published,0,,
pianote,John Williams,Hedwig's Theme (Easy Version),Harry Potter and the Sorcerer's Stone: Original Motion Picture Soundtrack,Classical,3,100,john-williams-harry-potter-and-the-sorcerers-stone-original-motion-picture-soundtrack.jpg,john-williams-hedwigs-theme-easy-version.pdf,Hedwig's Theme (Easy Version),25,hC14c,Published,0,,
pianote,Mozart,Sonata K. 545 (Easy Version),,Classical,2,100,mozart-.jpg,mozart-sonata-k--easy-version.pdf,Sonata K. 545 (Easy Version),25,mC14c,Published,0,,
pianote,Grieg,Anitra's Dance from Peer Gynt (Easy Version),,Classical,2,100,grieg-.jpg,grieg-anitras-dance-from-peer-gynt-easy-version.pdf,Anitra's Dance from Peer Gynt (Easy Version),25,vC14c,Published,0,,
pianote,George Frideric Handel,Sarabande (Easy Version),,Classical,1,100,george-frideric-handel-.jpg,george-frideric-handel-sarabande-easy-version.pdf,Sarabande (Easy Version),25,SC14c,Published,0,,
pianote,Chopin,"Valse Op. 64, No. 2 (Easy Version)",,Classical,2,100,chopin-.jpg,chopin-valse-op--no--easy-version.pdf,"Valse Op. 64, No. 2 (Easy Version)",25,pC14c,Published,0,,
pianote,Chopin,"Nocturne in E Flat Op. 9, No. 2 (Easy Version)",,Classical,2,100,chopin-.jpg,chopin-nocturne-in-e-flat-op--no--easy-version.pdf,"Nocturne in E Flat Op. 9, No. 2 (Easy Version)",25,NR14c,Published,0,,
pianote,Yiruma,Kiss The Rain (Easy Version),,Classical,3,100,yiruma--.jpg,yiruma--kiss-the-rain-easy-version.pdf,Kiss The Rain (Easy Version),25,cR14c,Published,0,,
pianote,Einaudi,Nuvole Bianche (Easy Version),,Classical,2,100,einaudi-.jpg,einaudi-nuvole-bianche-easy-version.pdf,Nuvole Bianche (Easy Version),25,VR14c,Published,0,,
pianote,Yiruma,River Flows In You (Easy Version),,Classical,2,100,yiruma-.jpg,yiruma-river-flows-in-you-easy-version.pdf,River Flows In You (Easy Version),25,fR14c,Published,0,,
pianote,Chopin,"Prelude Op. 28, No. 7 (Easy Version)",,Classical,2,100,chopin-.jpg,chopin-prelude-op--no--easy-version.pdf,"Prelude Op. 28, No. 7 (Easy Version)",25,DR14c,Published,0,,
pianote,Tchaikovsky,Arabian Dance (Easy Version),,Classical,3,100,tchaikovsky-.jpg,tchaikovsky-arabian-dance-easy-version.pdf,Arabian Dance (Easy Version),25,kR14c,Published,0,,
pianote,Felix Mendelssohn,"Venetian Boat Song in G Minor Op. 1, No. 6 (Easy Version)",,Classical,3,100,felix-mendelssohn-.jpg,felix-mendelssohn-venetian-boat-song-in-g-minor-op--no--easy-version.pdf,"Venetian Boat Song in G Minor Op. 1, No. 6 (Easy Version)",25,4R14c,Published,0,,
pianote,Chopin,"Prelude Op. 28, No. 4 (Easy Version)",,Classical,1,100,chopin-.jpg,chopin-prelude-op--no--easy-version.pdf,"Prelude Op. 28, No. 4 (Easy Version)",25,yR14c,Published,0,,
pianote,Scott Joplin,The Entertainer (Easy Version),,Classical,2,100,scott-joplin-.jpg,scott-joplin-the-entertainer-easy-version.pdf,The Entertainer (Easy Version),25,wR14c,Published,0,,
pianote,Yann Tiersen,Amelie Theme (Comptine D’un Atre Ete) (Easy Version),,Classical,3,100,yann-tiersen-.jpg,yann-tiersen-amelie-theme-comptine-dun-atre-ete-easy-version.pdf,Amelie Theme (Comptine D’un Atre Ete) (Easy Version),25,YR14c,Published,0,,
pianote,Enya,Watermark (Easy Version),Watermark,Classical,1,100,enya-watermark.jpg,enya-watermark-easy-version.pdf,Watermark (Easy Version),25,lR14c,Published,0,,
pianote,John Field,Nocturne (Easy Version),,Classical,3,100,john-field-.jpg,john-field-nocturne-easy-version.pdf,Nocturne (Easy Version),25,zR14c,Published,0,,
pianote,Franz Peter Schubert,Standchen (Sarabande) (Easy Version),,Classical,3,100,franz-peter-schubert-.jpg,franz-peter-schubert-standchen-sarabande-easy-version.pdf,Standchen (Sarabande) (Easy Version),25,rC14c,Published,0,,
pianote,Louis-Claude Daquin,Le Coucou (Easy Version),,Classical,1,100,louisclaude-daquin-.jpg,louisclaude-daquin-le-coucou-easy-version.pdf,Le Coucou (Easy Version),25,GC14c,Published,0,,
singeo,Blue Rodeo,5 Days In May,Five Days in July,Country,4,150,blue-rodeo-five-days-in-july.jpg,,5 Days In May,25,4114c,Published,0,,
singeo,Celine Dion,A New Day Has Come,A New Day Has Come,Pop,6,150,celine-dion-a-new-day-has-come.jpg,,A New Day Has Come,25,y114c,Published,0,,
singeo,Nine Days,Absolutely (Story of a Girl),The Madding Crowd,Pop,3,100,nine-days-the-madding-crowd.jpg,,Absolutely (Story of a Girl),25,w114c,Published,0,,
singeo,Alan Walker,All Falls Down,Different World,Pop,4,150,alan-walker-different-world.jpg,,All Falls Down,25,Y114c,Published,0,,
singeo,Jordin Sparks,Battlefield,Battlefield,"R&B, Pop",6,150,jordin-sparks-battlefield.jpg,,Battlefield,25,l114c,Published,0,,
singeo,Ace of Base,Beautiful Life,The Bridge,Electronic,2,100,ace-of-base-the-bridge.jpg,,Beautiful Life,25,z114c,Published,0,,
singeo,Meghan Trainor,Better When I’m Dancin’,The Peanuts Movie (Original Motion Picture Soundtrack),Pop,5,150,meghan-trainor-the-peanuts-movie-original-motion-picture-soundtrack.jpg,,Better When I’m Dancin’,25,2114c,Published,0,,
singeo,Milli Vanilli,Blame It On The Rain,The U.S.-Remix Album: All or Nothing,Pop,5,150,milli-vanilli-the-usremix-album-all-or-nothing.jpg,,Blame It On The Rain,25,C114c,Published,0,,
singeo,Seether,Broken,Disclaimer,Rock,5,150,seether-disclaimer.jpg,,Broken,25,R114c,Published,0,,
singeo,Van Morrison,Brown Eyed Girl,Blowin' Your Mind!,"Pop, Rock",4,150,van-morrison-blowin-your-mind.jpg,,Brown Eyed Girl,25,3114c,Published,0,,
singeo,Dobie Gray,Drift Away,Drift Away,Rock,4,150,dobie-gray-drift-away.jpg,,Drift Away,25,X114c,Published,0,,
singeo,Nickelback,Far Away,All the Right Reasons,Rock,5,150,nickelback-all-the-right-reasons.jpg,,Far Away,25,q114c,Published,0,,
singeo,James Taylor,Fire and Rain,Sweet Baby James,"Folk, Pop",2,100,james-taylor-sweet-baby-james.jpg,,Fire and Rain,25,H114c,Published,0,,
singeo,Jewel,Foolish Games,Pieces of You,Pop,5,150,jewel-pieces-of-you.jpg,,Foolish Games,25,T114c,Published,0,,
singeo,Kenny Loggins,Footloose,Footloose Movie Soundtrack,"Pop, Rock",6,150,kenny-loggins-footloose-movie-soundtrack.jpg,,Footloose,25,J114c,Published,0,,
singeo,Bush,Glycerine,Sixteen Stone,Rock,2,100,bush-sixteen-stone.jpg,,Glycerine,25,b114c,Published,0,,
singeo,The Offspring,Gone Away,Ixnay on the Hombre,Rock,7,200,the-offspring-ixnay-on-the-hombre.jpg,,Gone Away,25,s114c,Published,0,,
singeo,Jann Arden,Good Mother,Living Under June,Pop,4,150,jann-arden-living-under-june.jpg,,Good Mother,25,1114c,Published,0,,
singeo,Jewel,Hands,Spirit,Pop,5,150,jewel-spirit.jpg,,Hands,25,8114c,Published,0,,
singeo,Ray Charles,Hit The Road Jack,Hit The Road Jack - Single,R&B,5,150,ray-charles-hit-the-road-jack-single.jpg,,Hit The Road Jack,25,d114c,Published,0,,
singeo,The Rolling Stones,Honky Tonk Women,Honky Tonk Women,Rock,3,100,the-rolling-stones-honky-tonk-women.jpg,,Honky Tonk Women,25,7114c,Published,0,,
singeo,Eric Carmen,Hungry Eyes,Dirty Dancing (soundtrack),"Soundtrack, Pop, Rock",4,150,eric-carmen-dirty-dancing-soundtrack.jpg,,Hungry Eyes,25,W114c,Published,0,,
singeo,Lisa Loeb,I Do,Firecracker,Pop,3,100,lisa-loeb-firecracker.jpg,,I Do,25,B114c,Published,0,,
singeo,Carly Rae Jepsen,I Really Like You,Emotion,Pop,5,150,carly-rae-jepsen-emotion.jpg,,I Really Like You,25,Z114c,Published,0,,
singeo,Beyoncé,I Was Here,4,R&B,7,200,beyonce-4.jpg,,I Was Here,25,L114c,Published,0,,
singeo,REO Speedwagon,Keep On Loving You,Hi Infidelity,Rock,3,100,reo-speedwagon-hi-infidelity.jpg,,Keep On Loving You,25,j114c,Published,0,,
singeo,Mario,Let Me Love You,Turning Point,R&B,4,150,mario-turning-point.jpg,,Let Me Love You,25,P114c,Published,0,,
singeo,Audioslave,Like A Stone,Audioslave,Rock,4,150,audioslave-audioslave.jpg,,Like A Stone,25,9114c,Published,0,,
singeo,Roxette,Listen To Your Heart,Look Sharp!,"Pop, Rock",5,150,roxette-look-sharp.jpg,,Listen To Your Heart,25,K114c,Published,0,,
singeo,Fleetwood Mac,Little Lies,Tango in the Night,"Pop, Rock",2,100,fleetwood-mac-tango-in-the-night.jpg,,Little Lies,25,x114c,Published,0,,
singeo,Mumford & Sons,Little Lion Man,Sigh No More,"Folk, Rock",3,100,mumford-and-sons-sigh-no-more.jpg,,Little Lion Man,25,-114c,Published,0,,
singeo,Belinda Carlisle,Mad About You,Belinda,Pop,3,100,belinda-carlisle-belinda.jpg,,Mad About You,25,Q114c,Published,0,,
singeo,Janis Joplin,Me And Bobby McGee,Pearl,Rock,4,150,janis-joplin-pearl.jpg,,Me And Bobby McGee,25,n114c,Published,0,,
singeo,Cat Stevens,Morning Has Broken,Teaser and the Firecat,"Pop, CCM/Worship",4,150,cat-stevens-teaser-and-the-firecat.jpg,,Morning Has Broken,25,F114c,Published,0,,
singeo,Celine Dion,My Heart Will Go On,Titanic: Music from the Motion Picture,Pop,8,200,celine-dion-titanic-music-from-the-motion-picture.jpg,,My Heart Will Go On,25,t114c,Published,0,,
singeo,Whitney Houston,My Love Is Your Love,My Love Is Your Love,"R&B, Pop",4,150,whitney-houston-my-love-is-your-love.jpg,,My Love Is Your Love,25,5114c,Published,0,,
singeo,Feist,My Moon My Man,The Reminder,Pop,2,100,feist-the-reminder.jpg,,My Moon My Man,25,g114c,Published,0,,
singeo,Three Days Grace,Never Too Late,One-X,Rock,8,200,three-days-grace-onex.jpg,,Never Too Late,25,6114c,Published,0,,
singeo,Linkin Park,Numb,Meteora,Rock,8,200,linkin-park-meteora.jpg,,Numb,25,G114c,Published,0,,
singeo,Joan Osborne,One Of Us,Relish,Pop,3,100,joan-osborne-relish.jpg,,One Of Us,25,r114c,Published,0,,
