id,type,title,Genre,Essentials-1,Essentials-2,Theory-1,Theory-2,Creativity-1,Creativity-2,Lifestyle-1,Lifestyle-2
386204,student-review,Tips For Learning Fast Songs - Jenny B In MB,,,,,,,,Practice Tips,
386206,student-review,Speeding Up Difficult Rhythms - Shanon Arent,,Speed & Stamina,,Rhythm,,,,,
386208,student-review,How To Shape Short Melody Phrases - Lexikatjay,,Articulation,Finger Strength,,,,,,
386211,student-review,Analyzing Classical Music - Kitty Wong,Classical,Dynamics,,Key Signatures/Keys,,,,,
386213,student-review,Metronome Showing Hand Control - Patricia Ireland,,Independence,Finger Strength,Rhythm,,,,,
386215,student-review,Adding Ornaments To A Melody - HilaryNZ,,Finger Strength,,,,Riffs & Fills,,,
386217,student-review,Bench And Keyboard Height - Jopi,,Posture,,,,,,Practice Tips,
386219,student-review,Four Blues Licks - Lamberto,Jazz/Blues,,,,,Riffs & Fills,,,
386221,student-review,Adding Life To An Arrangement - Sam Hb,,,,Composition & Arranging,,Improvisation & Songwriting,,,
386460,student-review,"Theme From ""Amelie"" - Hand Balance - Micha Th.",,Speed & Stamina,Independence,,,,,,
386462,student-review,Avoiding Tension In Classical Music - Bgorski,Classical,Finger Strength,,,,,,Practice Tips,
386464,student-review,Improve Your Finger Independence - Jenny B In MB,,Independence,Finger Strength,,,,,,
386467,student-review,"Balancing Dynamics, Hands & Harmonies - Esthesis",,Pedaling,Dynamics,,,Chording,,,
386469,student-review,Shape & Phrase Classical Music - Viktoriia L,Classical,Articulation,Dynamics,,,,,,
386471,student-review,Strengthening The Pinky Finger - Bernadette F,,Finger Strength,Independence,,,,,,
386473,student-review,Expressing Swing Rhythms - Diana O,Jazz/Blues,,,Rhythm,,,,,
386476,student-review,Strengthening The Arch Of Your Hand - Michael Anthony,,Finger Strength,,,,,,Practice Tips,
386480,student-review,Mrs Fantastic Chords - Francis H,,,,Chord & Scale Theory,,Chording,,,
386482,student-review,Boogie Woogie Combo - Carbonman,Jazz/Blues,Independence,,Rhythm,,,,,
386484,student-review,Improvisation Tips - Jane Tunes,,,,Chord & Scale Theory,,Improvisation & Songwriting,Chording,,
386486,student-review,Skyfall And Octave Fingering - Katerina_K,,Pedaling,Finger Strength,,,,,,
386488,student-review,Working Through A Plateau - Sylvie T. The Andantino!,,,,,,,,Practice Tips,
386823,student-review,Developing Swing Rhythm - Diana O,Jazz/Blues,,,Rhythm,,,,,
386826,student-review,Deep Dive On The Phyrgian Mode - DagmarB,,Chords & Scales,,Chord & Scale Theory,,,,,
386829,student-review,Finger Strength Exercise - Singing Sarah,,Finger Strength,,,,,,,
386831,student-review,Improve Your Ornaments by Relaxing Your Hands - Jenny B In MB,,Finger Strength,,,,,,Practice Tips,
386836,student-review,The Nuances Of Hand Independence - Bgorski,,Independence,,,,,,,
386838,student-review,How To Elevate Your Song Once You've Got A Solid Foundation - Xray Demi,,,,,,,,Practice Tips,
386840,student-review,Unexpected Phrasing - JoyLA,,Articulation,,,,Chording,,Practice Tips,
386842,student-review,Grace Notes - Michael From London,,Finger Strength,,,,,,,
386844,student-review,Fills And Riffs - Erikander,,,,,,Riffs & Fills,Chording,,
386847,student-review,Bach Musette - Bgorski,Classical,Finger Strength,,,,,,,
386849,student-review,Tempo And Accompaniment - Denise D,,,,,,Improvisation & Songwriting,,,
386851,student-review,"Refining ""Gymnopédie No. 1"" - ChesterPeake",Classical,Independence,,,,,,,
387004,student-review,How To Control 16th Note Runs - Vichy,,Speed & Stamina,,Rhythm,,,,,
387007,student-review,4 Note Chords Do's & Don't's - Favour,,,,,,Chording,,Practice Tips,
387009,student-review,Refine & Control Your 16th Notes - Bgorski,,Speed & Stamina,Independence,Rhythm,,,,,
387011,student-review,Relaxation & Releasing Tension - Bgorski,,,,,,,,Practice Tips,
387013,student-review,Pink Floyd Piano Arrangement - Kaz,,,,Rhythm,Composition & Arranging,,,,
387015,student-review,Fly Me To The Moon: Accompaniment - Chris57,,Independence,,Composition & Arranging,,,,,
387017,student-review,Fewer Crossovers And Substitutions - Tilottama,,Finger Strength,,,,,,,
387341,student-review,Quick Posture Check - Ian60,,Posture,,,,,,Practice Tips,
387343,student-review,Posture & Proper Hand Movements - Warrenroybal,,Posture,,,,,,Practice Tips,
387346,student-review,How To Retain What You Practiced - BecKeys,,,,,,,,Practice Tips,
387350,student-review,How To Make Trills Sound Effortless - Kitty Wong,,,Finger Strength,,Rhythm,Riffs & Fills,,,
387352,student-review,How To Maintain Posture - Jenny B In MB,,Posture,,,,,,,Practice Tips
387356,student-review,How To Create Suspense - Jose Alcaraz,,,,Rhythm,,,,,
387358,student-review,Giving Your Melody Direction - Jose Alcaraz,,,,,Rhythm,,,,
387361,student-review,Developing Your Sense Of Rhythm - WayneP,,,,Rhythm,,,,,
387364,student-review,Developing A Dynamic Range - Steve C,,Dynamics,,,,,,,
387366,student-review,Putting The Melody First - Pianissimo,,,,Composition & Arranging,,,,,
387368,student-review,Adding Your Own Chords To Melodies - Ken L,,,,Chord & Scale Theory,,Chording,Improvisation & Songwriting,,
387370,student-review,Bohemian Rhapsody Finishing Touches - Stanislav Volk,,Dynamics,,Rhythm,,,,,
387372,student-review,Harmony In Your Right Hand - Patricia Ireland,,Independence,,Chord & Scale Theory,,,,,
387374,student-review,Light Waltz Accompaniment - Diana O,Classical,,,,Rhythm,Improvisation & Songwriting,,,
387376,student-review,Soloing Ideas - Allison B,,Chords & Scales,,Chord & Scale Theory,,Improvisation & Songwriting,,,
387642,student-review,Wrist Movements In Waltzes - Ken Z77,Classical,Posture,,,,,,,
387644,student-review,Solution For Smaller Hands - SolRencoret,,,Independence,,,,Chording,,
387646,student-review,Making A Waltz Sound Like A Waltz - Xray Demi,Classical,,Pedaling,,Rhythm,,,,
387648,student-review,Listening For Subtleties In Music - Jose Alcaraz,,Ear Training,,,,,,,Practice Tips
387650,student-review,How To Improve Your Left Hand - Sam Ammatouri,,,Independence,,,,,,
387652,student-review,Dealing With Stiff Wrists - Merlin Grenier,,Speed & Stamina,Posture,,,,,,
387654,student-review,Developing Your Internal Metronome - Jane Tunes,,,,,Rhythm,,,,
387678,student-review,Freedom In Melody Rhythms - Robin H,,,,,Rhythm,,,,
387681,student-review,Holding Notes To Their Full Length - Jrla24,,,,,Rhythm,,,,
387684,student-review,Keeping The Melody Prominent - Patricia Ireland,,,Dynamics,,,,,,
387686,student-review,Arrangement And Reharmonization - Steve Poyet,,,,,,Improvisation & Songwriting,,,
387688,student-review,Triplets In Boogie Woogie - Lamberto,Jazz/Blues,,,,Rhythm,,,,
387913,student-review,How To Articulate Baroque Music - Patrick In NYC,Classical,,,,,,,,Practice Tips
387915,student-review,How To Simplify A Waltz - Vichy Lirapirom,,,,,,Improvisation & Songwriting,,,
387917,student-review,How To Play Mixed Arpeggios - Charlotte R,,,Arpeggios,,Rhythm,,,,
387919,student-review,Chromatic Scale Success - Chordially,,Chords & Scales,,,Chord & Scale Theory,,,,
387932,student-review,Picking Out Chord Voicings - Tolo,,,,Chord & Scale Theory,,Improvisation & Songwriting,Chording,,
387934,student-review,In And Out Of Broken Chords - Sue F,,,,,Rhythm,,Chording,,
387936,student-review,Ray Charles And Then Some - Singing Sarah,R&B/Soul,,,,,Improvisation & Songwriting,,,
387938,student-review,Jazz Comping Intro - Singing Sarah,Jazz/Blues,,,,,Improvisation & Songwriting,,,
388120,student-review,How To Play Arpeggios Efficiently - Esme A,,,Arpeggios,,,,,,
388126,student-review,Mastering Hand & Finger Independence - Kim Beam,,Finger Strength,Independence,,,,,,
388130,student-review,Tips To Stay On Tempo - Debby B,,,,,Rhythm,,,,Practice Tips
388133,student-review,Ideas For Working With The Metronome - Steve Cragg,,,,,Rhythm,,,,
388137,student-review,Adding Dynamics To Short Phrases - Steve C,,,Dynamics,,,,,,
388152,student-review,Connecting Broken Chords - Weafster,,,Independence,,Rhythm,,Chording,,
388154,student-review,Chords Serving The Melody - Favour,,,,,Chord & Scale Theory,,Chording,,
388156,student-review,Using Weaker Fingers - Lelan Gimnick,,,Finger Strength,,,,,,
388158,student-review,Making The Melody The Priority - Dangowens,,,,,,Improvisation & Songwriting,,,
388160,student-review,Scarborough Fair Pedal Technique - RhondaB,,,Pedaling,,,,,,Practice Tips
388162,student-review,Holding Solid Chords To Full Value - Esme A,,,,,Rhythm,,Chording,,
388486,student-review,Building Your Finger Strength  - Martin Blore,,,Finger Strength,,,,,,Practice Tips
388488,student-review,The Importance Of Counting - Lou Lou,,,,,Rhythm,,,,
388494,student-review,Mastering Hand Balance - EDiaz,,,Independence,,,,,,
388496,student-review,How To Fix Sloppy Playing - Ronpowellrx,,,Independence,,,,,,Practice Tips
388498,student-review,Dynamic And Tempo Freedom - Em Tiongson,,,Dynamics,,Rhythm,,,,
388500,student-review,When To Make Sure Hands Are In Sync - Charlotte R,,,Dynamics,,Rhythm,,,,
388502,student-review,Adding Wrist Motion To Patterns - Len Bennett,,Posture,,,,,,,
388504,student-review,Keeping A Consistent Hand Position - Skg101ma,,Posture,,,,,,,
388506,student-review,Crisp Staccato Practice - Agabemnon,,,,,,,,,Practice Tips
388777,student-review,Hand Posture For Legato Playing - MattP,,Posture,,,,,,,Practice Tips
388779,student-review,How To Practice Long Songs - Soozywales,,,,,Rhythm,,,,Practice Tips
388781,student-review,Proper Chord Posture - Tilottama,,Posture,,,,,Chording,,
388783,student-review,Teacups And Hand Posture - BerniefromIreland,,Posture,,,,,,,
388785,student-review,Tackling A Tricky Left Hand Accompaniment - Michael Anthony,,Independence,,,Rhythm,,,,
388788,student-review,How To Keep A Steady Melody - Esme A,,,,,Rhythm,,,,
388816,student-review,Keeping A Steady Beat - Phoebe,,,,,Rhythm,,,,
388818,student-review,New Chord Voicings - Patricia Ireland,,,,Chord & Scale Theory,,Improvisation & Songwriting,,,
388820,student-review,Crisp Waltz Staccato - Katerina_K,Classical,,,Rhythm,,,,,
388822,student-review,Building Your Improv Palette - Antonia.Adams,,,,,,Improvisation & Songwriting,,,
388824,student-review,Helpful Scale Practicing - Larry T,,Chords & Scales,Independence,,Chord & Scale Theory,,,,
388967,student-review,Finger Strengthening Exercises - Carol S,,,Finger Strength,,,,,,Practice Tips
388969,student-review,Creating Flow With Slower Songs - Pajama Man,,,Dynamics,Rhythm,,,,,
388972,student-review,"More Wrist, Less Fingers - Nimish Choubey",,Independence,Posture,,,,,,Practice Tips
388974,student-review,Creating The Big Picture - Arthur W,,,Pedaling,,,,,,
389001,student-review,If I Ain't Got You - Alex C,Pop/Rock,,,,,,Chording,,
389003,student-review,Pedalling And Arpeggios - TomPhotoVideo,,Pedaling,Arpeggios,,,,,,
389005,student-review,Hallelujah Time Signature - P Golding,,,,,Rhythm,,,,
389007,student-review,Keeping The Third In The Chord - Bkh.Lifeliners,,,,,Chord & Scale Theory,,Chording,,
389351,student-review,"Ultimate Guide To ""Fur Elise""  - Cmundo",Classical,,Dynamics,,,,,,
389353,student-review,Diagnosing Hand Pain - Atuck,,Speed & Stamina,Finger Strength,,,,,,
389355,student-review,What's The Right Amount Of Rubato? - John Frost From Olympia,,,Dynamics,,Rhythm,,,,
389357,student-review,Composing With Metric Modulation & Modes - Grandma Monkey Hands,,,,Key Signatures/Keys,Chord & Scale Theory,,,,
389727,student-review,Avoiding Added Time - Galas,,,,,Rhythm,,,,
389729,student-review,Final Touches On Your Own Piece - Funky Drummer(Ebryder),,,Dynamics,,,,,,
389731,student-review,Waltz Tips - Jenny B In MB,,,Dynamics,,Rhythm,,,,
389734,student-review,"Inversion Ideas For ""Let It Be"" - Juliaowen",,,,,,Improvisation & Songwriting,Chording,,
389736,student-review,Adding Dynamics And Smoothness - Glenda P,,,Dynamics,,,,,,
389738,student-review,Taller Chords Than Usual - Ｊｅｒｅｍｙ,,,,,Chord & Scale Theory,,Chording,,
390018,student-review,How To Navigate Large Leaps - Agabemnon,,Finger Strength,Independence,,,,,,
390021,student-review,Metronome Tips - Anne,,,,,Rhythm,,,,
390023,student-review,How To Analyze Your Playing - Chris Lawrence,,,,,Chord & Scale Theory,,,,
390050,student-review,Making Arrangements Your Own  - Dhomse,,,,Composition & Arranging,,Improvisation & Songwriting,,,
390052,student-review,Mastering The Pedal - Patricia Ireland,,,Pedaling,,,,,,
390361,student-review,Smooth Chord Transitions - Kevin van Nijendaal,,,,,,,Chording,,
390366,student-review,Don't Use The Metronome - Viktoriia L,,,,,Rhythm,,,,
390368,student-review,What Fingers Do I Use? - Patrick In NYC,,,,,,,,,Practice Tips
390370,student-review,Sustain Pedal Practice Exercises - Juliusz,,,Pedaling,,,,,,
390372,student-review,Composing Classical Music - Michael From London,Classical,,,Composition & Arranging,,Improvisation & Songwriting,,,
390375,student-review,Sad Improvisation Or Composition? - Christina L,,,,Composition & Arranging,,Improvisation & Songwriting,,,
390377,student-review,Keeping Time  - NormallySane,,,,,Rhythm,,,,
390379,student-review,Unchained Melody Check in - Focusing On Pedal - Debby B,,,Pedaling,,,,,,
390381,student-review,Intersteller Posture Check In - Rajat.S.Pawar,,Posture,,,,,,,
390383,student-review,Structuring Practice Time - Rafaella,,,,,,,,,Practice Tips
390387,student-review,Focusing On Rhythm In Let It Be - Tom,,,,,Rhythm,,,,
390389,student-review,Moonlight Sonata Finishing Touches - Rickysakhrani,Classical,,Dynamics,,,,,,
390391,student-review,"Adding Harmony And Extra's to ""Edelweiss"" - Ken Z77",,,,,,Improvisation & Songwriting,,,
390662,student-review,Chord Ideas: Make You Feel My Love - Danbrant,,,,,,,Chording,,
390664,student-review,Whiter Shade - Brigid Mansell,,,,,Rhythm,,Riffs & Fills,,
390666,student-review,Minor 11 Chords - Agabemnon,,,,,Chord & Scale Theory,,Chording,,
390669,student-review,Love Story Theme - Glenda P,,,,Rhythm,,,,,
390671,student-review,Core Rhythms When Accompanying - Ileneree,,,,,Rhythm,,Chording,,
390674,student-review,Holding Notes Down - Brigid Mansell,,,,,Rhythm,,,,
390678,student-review,How To Understand Phrasing - Denise D,,,Dynamics,,,,,,
390680,student-review,Fixing Wrist Pain - C a r l y,,Posture,,,,,,,Practice Tips
390682,student-review,Simple Chording Ideas - Stephanie L,,,,,,,Chording,,
390686,student-review,Practicing Without Pedal - Patricia Ireland,,,Pedaling,,,,,,Practice Tips
390688,student-review,Slow Down To Speed Up - Stanley A,,,Speed & Stamina,,,,,,
390690,student-review,Useful Dynamic Techniques - Jose Alcaraz,,,Dynamics,,,,,,
390692,student-review,Tips To Avoid Tension - Elliott Greenberg,,Speed & Stamina,,,,,,,Practice Tips
390694,student-review,3 Exercises To Improve Arpeggios - Henk Knoester,,,Arpeggios,,,,,,
390859,student-review,Smooth Melody Without Pedal - Helen Clare,,,Pedaling,,,,,,
390862,student-review,How To Determine Chord Inversions - Ian60,,,,,Chord & Scale Theory,,Chording,,
390867,student-review,How Posture Affects Dynamics  - Pea Green,,Posture,Dynamics,,,,,,
390869,student-review,The Rise And Fall Of A Melody - Jose Alcaraz,,,,,,Improvisation & Songwriting,,,
390893,student-review,Chord Change Drills - Ian60,,,,,,,Chording,,
390915,student-review,Left Hand Control - Annette May,,,Independence,,,,,,
390917,student-review,Wrist Motion Tips - Ignaciomorante,,Posture,Speed & Stamina,,,,,,Practice Tips
390919,student-review,My Immortal - Katerina_K,,,Speed & Stamina,,,,,,
390921,student-review,Right Here Waiting - Jonny5,,,,,,,Chording,,
390923,student-review,Kangding Love Song Exam Prep - Jose Alcaraz,,,Dynamics,,Chord & Scale Theory,,,,
391201,student-review,Don't Overthink The Pedal - Jrla,,,Pedaling,,,,,,Practice Tips
391203,student-review,Detached Vs Staccato Playing - Eugenie,,,Dynamics,,,,,,Practice Tips
391206,student-review,Dynamics & Sequences - Ken Z77,,,Dynamics,,,,,,
391208,student-review,Extended Arpeggio Drills - HelenNZ,,,Arpeggios,,,,,,Practice Tips
391211,student-review,Easily Improve Your Scales - David Lim,,,Chords & Scales,,,,,,Practice Tips
391247,student-review,Mad World Left Hand Control - Steve C,,,Independence,,,,,,
391249,student-review,Mad World Tempo And Dynamics - Angel Valero,,,Dynamics,,Rhythm,,,,
391251,student-review,Tips For Bluesy Feel - Brigid Mansell,Jazz/Blues,,,,,Improvisation & Songwriting,Chording,,
391253,student-review,"Wrist Motion In ""Hallelujah"" - Jopi",,Finger Strength,Posture,,,,,,
391255,student-review,Holding Notes To Full Value - Jim527,,,,,Rhythm,,,,
391258,student-review,Structure In Improvisation - David K.,,,,,,Improvisation & Songwriting,,,
391603,student-review,Best Bench Height - Yousef,,Posture,,,,,,,Practice Tips
391605,student-review,Polyrhythms And Ledger Lines - Nithuairisg.Sile,,,,Sight Reading,Rhythm,,,,
391607,student-review,How To Practice A Piece Of Music - Piannika,,,,,,,,,Practice Tips
391609,student-review,Why Sheet Music? - JorgeVillavicencio,,,,Sight Reading,Key Signatures/Keys,,,,
391611,student-review,Developing Arpeggio Transitions - Sanvoid,,,Arpeggios,,,Improvisation & Songwriting,,,
391613,student-review,Broken Chord Improvisation - Sue F,,,,,,Improvisation & Songwriting,Chording,,
391615,student-review,Working With Dynamics - Diana O,,,Dynamics,,,,,,
391899,student-review,Easy Jazz Improvisation - Ed Kirk,Jazz/Blues,,,,,Improvisation & Songwriting,,,
391901,student-review,Working On Great Fingering - David.Lim,,Finger Strength,,,,,,,Practice Tips
391943,student-review,Improvised Composition - David K.,,,,,Composition & Arranging,Improvisation & Songwriting,,,
391947,student-review,Dynamic Dance Finger Strength - Lambda.Mike,,Dynamics,Finger Strength,,,,,,
392228,student-review,Rhythm & Blues Delight - CarbonMan,R&B/Soul,,,,,Improvisation & Songwriting,,,
392230,student-review,Developing Your 'Piano Man' Style - Denise D.,Pop/Rock,,,,,Improvisation & Songwriting,,,
392232,student-review,Developing Finger Techniques - et_l82803,,Finger Strength,Independence,,,,,,
392234,student-review,Improving Left Hand Pattern - RonnieP,,,Independence,,,Improvisation & Songwriting,,,
392236,student-review,"Practice Tips For ""Stand By Me"" - Keduf",,,,,Rhythm,,,,
392240,student-review,Seabird Analysis Tips - Dagmar B,,,,,Chord & Scale Theory,,,,
392243,student-review,"Crescendos, Decrescendos, and Turns - Ken L",,,Dynamics,,,,,,
392245,student-review,Fifth Finger Strength - ktadd (Kevin),,,Finger Strength,,,,,,Practice Tips
392397,student-review,A Harmonious Journey - Ellinor E,,,Finger Strength,Chord & Scale Theory,,,,,
392479,student-review,Captivating Romance - Tilottama,,,,,Rhythm,,,,
392481,student-review,Stride And Swing - A. Krushanth,Jazz/Blues,,,,Rhythm,,,,
392483,student-review,Dancing Fingers - Shotgunnmods,,Finger Strength,Independence,,,,,,
392487,student-review,Harmonic Delight - Brigid Mansell,,,,Chord & Scale Theory,,Improvisation & Songwriting,,,
392832,student-review,Echoes Of The Past - Patricia Ireland,,,,,,Improvisation & Songwriting,,,
392836,student-review,Musical Delights Of Autumn - Tony111,,,,,,Improvisation & Songwriting,Chording,,
392839,student-review,Piano Workout - David.Lim,,,Finger Strength,,,,,,Practice Tips
392842,student-review,Left Hand Waltz Pattern Exercise  - Tobymonte,,,Independence,,Rhythm,,,,
393213,student-review,Jazz Waltz Pattern — Allison B.,Jazz/Blues,,,,Rhythm,,,,
393224,student-review,Chanson de Tristesse — Martin ON,Classical,,Independence,,,,,,
393234,student-review,Magical Techniques — Toma Keys,,,Dynamics,,,,,,
393238,student-review,Rhumba Rhythm Pattern — Ilva,,,,,Rhythm,,,,
393243,student-review,Elevating Melodies — Arthur W.,,,Independence,,,,,,Practice Tips
393775,student-review,Piano Exercise — David.Lim,,,Finger Strength,,Rhythm,,,,
393777,student-review,Timeless Tune: The Doors — En Passanissimo,,,,,,Improvisation & Songwriting,,,
393781,student-review,Für Elise Review — Ken Z77,Classical,,,,,,,,
393784,student-review,Syncopation Delight – Dhomse,,,,,Rhythm,,,,
394215,student-review,"Timeless Romance, Richard Marx — Mary Louise H",,,,,,Improvisation & Songwriting,,,
394218,student-review,Effortless Chord Playing — Jane in Kyoto,,,,,,,Chording,,
394222,student-review,"First Flakes Technique — Portly ""Pianist""",,,Dynamics,,,,,,
394224,student-review,The Journey Of I Giorni — Tilottama,,,Dynamics,,,,,,
394227,student-review,Summer Breeze Melodies — Bonnie L.,,,,,Rhythm,,,,
394231,student-review,Floyd Cramer Slip Notes — Allison B,,,,,Rhythm,,Riffs & Fills,,
394236,student-review,Conquering Mistakes — Jan P.,,,,,,,,,Practice Tips
394239,student-review,Left Hand Leaps — David Lim,,,Speed & Stamina,,,,,,
394243,student-review,Left Hand Out Of The Mud — Diana O,,Independence,,,,Improvisation & Songwriting,,,
394245,student-review,Building Speed With Evenness — Wendy Kosch,,,Speed & Stamina,,,,,,
394534,student-review,The Power Of A Thousand Years — Katerina K,Pop/Rock,,Arpeggios,,,,,,
394537,student-review,Improving Piano Posture — Jangooni,,Posture,,,,,,,Practice Tips
394540,student-review,I Hope You Dance Ideas — Bookish Nerdy,Pop/Rock,,,,,,Riffs & Fills,,
394544,student-review,"Developing ""Yesterday"" — D Hawkins",R&B/Soul,,,,,,Chording,,
394764,student-review,"Developing Your ""Phrase"" - Jan P",,Dynamics,,,,,,,Practice Tips
394767,student-review,"Piano Poetry ""Fur Elise"" - Justyna",Classical,,Dynamics,,,,,,
394771,student-review,"The Beauty Of ""Amelie Waltz"" - Elena Garcia",Holiday/Soundtrack,,,,Rhythm,,,,
394773,student-review,Riding The Musical Wave: Riptide - Tatianavr,Pop/Rock,,,,,,Chording,,
394777,student-review,Step By Step With Bach Minuet III - Andreea,Classical,Finger Strength,,,,,,,Practice Tips
395080,student-review,Finger Workout — David Lim,,,Finger Strength,,,,,,
395083,student-review,FabFour Articulation — Mac55,,Articulation,,,,,,,
395086,student-review,Pop Fur Elise — Justyna,Classical,,Dynamics,,Rhythm,,,,
395344,student-review,Fingering and Hand Position — Amanda For Short,,Finger Strength,Independence,,,,,,
395346,student-review,Waiting Full Value For Rests — Terry,,,,,Rhythm,,,,
395348,student-review,Blues Solo Ideas — Carlos Z,Jazz/Blues,,,,Composition & Arranging,Improvisation & Songwriting,,,
395350,student-review,Scarborough Fair Accompaniment — Ken Z77,,,,,,,Chording,,
395352,student-review,Loose Wrists In Solid Chords — Soozy Wales,,Posture,,,,Chording,,,
395354,student-review,Landing With The Drums — Fr Richard,,,,,Rhythm,,,,
395356,student-review,Extreme Dynamics Dance — Skg101 Ma84227,,,Dynamics,,Rhythm,,,,
397911,student-review,"Refining ""Ballad Pour Adeline"" — Diana O",Classical,Pedaling,,,,,,,
397913,student-review,"Musical Variations ""Christmas Time"" — Tayler",Jazz/Blues,,,Rhythm,,,,,
397915,student-review,"Exploring ""Hallelujah"" — Jerry",Pop/Rock,,,,,Chording,,,
397920,student-review,Blues: A Comprehensive Review — YVS,Jazz/Blues,,,Rhythm,,Riffs & Fills,,,
398158,student-review,Diving Into Watermark — Doug In DC,,Pedaling,Posture,,,,,Practice Tips,
398160,student-review,Impertinence: A Closer Look — Brian H.,,Finger Strength,Dynamics,,,,,,
398162,student-review,"""Ode To Joy"" Analysis — Singing Daisy",Classical,Dynamics,Pedaling,,,,,,
398167,student-review,"""Let It Be"" Arrangement — Tayler",,Finger Strength,,,,Chording,,,
398169,student-review,"""Hallelujah"" Arpeggios — Shower Howler",,Finger Strength,Posture,,,,,,
398171,student-review,"Adeline ""Harp"" Section — Diana O",,Posture,Finger Strength,,,,,,
398589,student-review,Ballade de Adeline — Diana O,Classical,Dynamics,,,,,,,
398591,student-review,Hallelujah Left Hand Arpeggio — James Suntres,Pop/Rock,,,,,Chording,,,
398596,student-review,Exploring Amazing Grace — Pianote Christina,,,,Rhythm,,,,,
398598,student-review,Take It Easy: A Shining Pop Gem — Tammi,,Pedaling,,Rhythm,,,,,
398600,student-review,Improving Arabesque — Kaankaral,Classical,Dynamics,Articulation,,,,,,
398602,student-review,Finetuning Cats — Denise D,,Pedaling,,Chord & Scale Theory,,,,,
398604,student-review,Everglow Unveiled — Katerina K,,Dynamics,,Chord & Scale Theory,,,,,
398890,student-review,Developing Hallelujah — Mariaje,,,,Chord & Scale Theory,,Chording,,,
398893,student-review,Ballade Pour Adeline — Tayler,,Posture,Finger Strength,,,,,Practice Tips,
398896,student-review,"Auld Lang Syne — Sylvie T, the Andantino!",,Posture,,Chord & Scale Theory,,,,,
398899,student-review,Belly G In Da House — A Logan 73,,Chords & Scales,,Chord & Scale Theory,,Chording,,,
398903,student-review,Behind The Veils Of Mist — Dagmar B,,,,Chord & Scale Theory,,Chording,,,
399263,student-review,"Enhancing ""Let It Be"" — Mila S",Pop/Rock,,,,,Chording,Improvisation & Songwriting,,
399266,student-review,"""Yesterday"" Revisited — Chris Tru",Pop/Rock,,,,,Chording,,,
399270,student-review,Unmasking The Batman — Toma Keys,,Posture,Finger Strength,,,,,Practice Tips,
399272,student-review,Janam Janam — Tilottama,,Finger Strength,Articulation,,,,,Practice Tips,
399506,student-review,"The Magic Of ""Let's Fall In Love"" — Pianissimo",,,,,,Chording,Improvisation & Songwriting,,
399509,student-review,Halloween Scarborough Fair — Chris Tru,,Articulation,Finger Strength,Rhythm,,,,,
399511,student-review,The Last Rose Of Summer — Patricia Ireland,,Dynamics,,Chord & Scale Theory,,,,,
399514,student-review,14th Song — Justikka,,Posture,Finger Strength,,,,,Practice Tips,
399516,student-review,"Examining ""Let's Fall In Love"" — Tayler",,,,Chord & Scale Theory,,Improvisation & Songwriting,Chording,,
399518,student-review,"Impertinence, Section A — Jane in Kyoto",,Articulation,,,,,,,
399520,student-review,"""Mad World"" Variations — Denise D",,Dynamics,Pedaling,,,,,,
399522,student-review,Easy Nocturne — Pat So,,Dynamics,Articulation,,,,,,
399971,student-review,Kiss The Rain — Jenny B. in MB,,Dynamics,,Chord & Scale Theory,,,,,
399974,student-review,Fly — Viktoriia L.,,Dynamics,,Rhythm,,,,,
399976,student-review,River Flows In You — Tayler,,Dynamics,,,,,,,
399978,student-review,Chord Progression Ideas — iLuuk,,,,Chord & Scale Theory,,Chording,,,
399980,student-review,"Discovering ""Carol Of The Bells"" — Viktoriia",Holiday/Soundtrack,Chords & Scales,,,,,,,
400726,student-review,Ukranian Folk Song — Ken Z77,,Dynamics,,,,,,,
400728,student-review,"Ideas for ""I Have Nothing"" — Bestie Ray",,Dynamics,,,,Chording,,,
400730,student-review,Dear Dolores — Keith M,,Pedaling,Dynamics,,,,,,
400732,student-review,Frosted Windowpane — Junith,,,,Key Signatures/Keys,,,,,
401128,student-review,"Improving ""Let It Be"" — Venzi",,Finger Strength,Independence,,,Chording,,,
401132,student-review,"""Christmas Time Is Here"" — Nicholas Siegel",,Pedaling,Articulation,,,,,,
401134,student-review,Us Was Unique — James Thang,,Pedaling,Independence,Chord & Scale Theory,,,,,
401136,student-review,Mastering Soulmate — Pʌsi,,,,Chord & Scale Theory,Key Signatures/Keys,Chording,,,
401142,student-review,"""Rainbow Connection"" Ideas — Nic Downunder",,Dynamics,Chords & Scales,,,,,,
401144,student-review,"Exploring ""Imagine"" — Bec Keys",,Pedaling,,Rhythm,,,,,
401354,student-review,Nocturne in Eb (Easy) — Pat So,,,,Sight Reading,,,,Practice Tips,
401357,student-review,Away In A Manger — Will R.,,Pedaling,Articulation,,,,,,
401360,student-review,"Improving ""All We Do"" — Bernie from Ireland",,Independence,,,,,,,
401363,student-review,Knockin' On Heaven's Door — Jopi,Country/Folk,Independence,,,,Chording,,,
401366,student-review,We Wish You A Jazzy Christmas — Steve C.,Jazz/Blues,,,Chord & Scale Theory,,,,,
401368,student-review,Fantaisie Impromptu (Easy Version) — Ricky Sakhrani,,Posture,Chords & Scales,,,,,,
401371,student-review,BWV 974 Adagio — Ricky Sakhrani,,Chords & Scales,Speed & Stamina,,,,,,
401375,student-review,"""Let It Be"" Riffs — Andreas Elias",Jazz/Blues,,,,,Riffs & Fills,,,
